company_id	company_name	deal_id	company_role	company_type	title	associated_company	associated_company_id	status	deal_type	date_start	most_recent_event_date	max_projected_value_principal_acc	max_projected_value_principal	max_projected_value_partner_acc	max_projected_value_partner
1102412	Exscientia	151519	Principal	ancestor	Ex scientia and Sunovion to discover and optimize bispecific drugs for psychiatric disorders	Sunovion Pharmaceuticals Inc	19858	Active	Drug - Early Research/Development	2013-04-30		>	9.6	Unknown	0.0
1102412	Exscientia	284347	Partner	ancestor	Exscientia and the University of Oxford to develop medicines targeting neuroinflammation to treat Alzheimer’s disease	University of Oxford	22182	Active	Technology - Other Proprietary	2021-02-11		Payment Unspecified	0.0	Unknown	0.0
1102412	Exscientia	270255	Partner	ancestor	SRI and Exscientia to advance drug discovery using automation and AI	SRI International	20234	Active	Drug - Discovery/Design	2020-05-05		Payment Unspecified	0.0	Unknown	0.0
1102412	Exscientia	268823	Partner	ancestor	Exscientia and Scripps Research Institute to screen and identify antiviral drugs against COVID-19	Scripps Research Institute	21102	Active	Drug - Early Research/Development	2020-03-31		Payment Unspecified	0.0	Unknown	0.0
1102412	Exscientia	238589	Partner	ancestor	Exscientia and Janssen Research & Development to develop novel compounds	Janssen Research & Development LLC	1067538	Active	Drug - Discovery/Design	2013-07-01		Payment Unspecified	0.0	Unknown	0.0
1155639	Finch Therapeutics	348648	Partner	ancestor	Brigham and Women’s Hospital to conduct research for Finch Therapeutics'CP-101 against ulcerative colitis	Brigham & Women's Hospital Inc	21048	Active	Drug - Early Research/Development	2023-04-18		Payment Unspecified	0.0	Unknown	0.0
1155639	Finch Therapeutics	311369	Partner	ancestor	Finch Therapeutics to use Regents of the University of Minnesota's patent related to key technologies to develop a new class of orally administered biological drug for ASD and GI symptoms	Regents of the University of Minnesota, US	1208690	Active	Patent - Exclusive Rights	2017-09-12		>	0.31	Unknown	0.0
1155639	Finch Therapeutics	311365	Partner	ancestor	Finch Therapeutics to use patents related to Arizona State University’s FIN-211 for ASD	Arizona State University	20526	Active	Patent - Exclusive Rights	2017-07-03		>	0.02	Unknown	0.0
1138780	Finch Therapeutics Inc	237692	Principal	subsidiary	Finch Therapeutics and Takeda to develop and commercialize FIN-524, FIN-525 for IBD, worldwide	Takeda Pharmaceutical Co Ltd	20300	Active	Drug - Development/Commercialization License	2017-01-27		>	840.0	Unknown	0.0
1138780	Finch Therapeutics Inc	255878	Partner	subsidiary	BWH and Finch Therapeutics to develop microbiome-derived therapeutic for obesity	Brigham & Women's Hospital Inc	21048	Active	Drug - Early Research/Development	2019-05-09		Payment Unspecified	0.0	Unknown	0.0
1138780	Finch Therapeutics Inc	237019	Partner	subsidiary	Finch to use Intract's Phloral technology to develop a capsule for targeted delivery of microbial communities into the colon            	Intract Pharma Ltd	1144222	Active	Technology - Delivery/Formulation	2017-01-06		Payment Unspecified	0.0	Unknown	0.0
1138780	Finch Therapeutics Inc	236966	Partner	subsidiary	Finch Therapeutics to use OpenBiome's stool banking technology to develop FIN-403 for recurrent clostridium difficile infection	OpenBiome	1117615	Active	Technology - Other Proprietary	2017-02-23		Payment Unspecified	0.0	Unknown	0.0
1122049	Flatiron Health	160643	Partner	ancestor	Flatiron Health and US FDA to study the safety and effectiveness of immunotherapeutic agents in aNSCLC         	Food and Drug Administration	28926	Active	Drug - Early Research/Development	2016-05-25		Unknown	0.0	Unknown	0.0
1056444	Foundation Medicine	350969	Principal	ancestor	Zentalis Pharmaceuticals and Foundation Medicine to develop tissue based next generation sequencing assay as a companion diagnostic for azenosertib in against ovarian cancer	Zentalis Pharmaceuticals Inc	1201287	Active	Technology - Other Proprietary	2023-04-26		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	346051	Principal	ancestor	BMS and Foundation Medicine to develop FoundationOne CDx for repotrectinib against NTRK-positive advanced solid tumors	Bristol-Myers Squibb Co	15065	Active	Technology - Other Proprietary	2023-04-11		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	337429	Principal	ancestor	Foundation Medicine to expand access to comprehensive genomic profiling to Point32Health members with advanced cancer	Point32Health Inc	1271458	Active	Technology - Other Proprietary	2023-03-02		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	330342	Principal	ancestor	Foundation Medicine and BI to develop FoundationOne CDx for BI-907828 to advance biliary tract cancer care worldwide including the US, Japan and EU	Boehringer Ingelheim International GmbH	14881	Active	Technology - Other Proprietary	2023-01-19		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	329939	Principal	ancestor	Foundation Medicine and Karyopharm to develop FoundationOne CDx for selinexor to treat endometrial cancer worldwide	Karyopharm Therapeutics Inc	1049781	Active	Technology - Other Proprietary	2023-01-10		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	329929	Principal	ancestor	Foundation Medicine and Karyopharm to develop FoundationOne CDx as a companion diagnostic for selinexor against endometrial cancer worldwide	Karyopharm Therapeutics Inc	1049781	Active	Technology - Other Proprietary	2023-01-09		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	324219	Principal	ancestor	Foundation Medicine and Day One to develop FoundationOne CDx as a companion diagnostic for tovorafenib against pediatric cancer, worldwide	Day One Biopharmaceuticals Inc	1227462	Active	Technology - Other Proprietary	2022-09-21		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	323566	Principal	ancestor	Foundation Medicine and Relay Therapeutics to develop FoundationOne CDx as a companion diagnostic for RLY-4008 against CCA	Relay Therapeutics Inc	1129791	Active	Technology - Other Proprietary	2022-09-12		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	319286	Principal	ancestor	Foundation Medicine and Arvinas to develop FoundationOne Liquid CDx companion diagnostic for bavdegalutamide to treat men with mCRPC worldwide	Arvinas Inc	1092755	Active	Technology - Other Proprietary	2022-06-04		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	319220	Principal	ancestor	Foundation Medicine and LCRF to conduct neoadjuvant screening trial	Lung Cancer Research Foundation	1115679	Active	Technology - Other Proprietary	2022-06-03		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	317951	Principal	ancestor	Aadi Bioscience and Foundation Medicine to facilitate trial enrolment for phase II study in patients with advanced cancer with tuberous sclerosis	Aadi Bioscience Inc	1091054	Active	Drug - Early Research/Development	2022-05-09		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	317760	Principal	ancestor	Texas Oncology to use Foundation’s CGP test FoundationOne Liquid CDx to detect the solid tumors	Texas Oncology Inc	1054093	Active	Technology - Other Proprietary	2022-04-13		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	317033	Principal	ancestor	Foundation Medicine and Pfizer to evaluate Talazoparib using FoundationOne CDx for mCRPC	Pfizer Inc	18767	Active	Drug - Early Research/Development	2022-04-05		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	313916	Principal	ancestor	Foundation Medicine and Eli Lilly to develop Liquid CDx companion diagnostics for RETEVMO and other therapies worldwide	Eli Lilly & Co	17810	Active	Technology - Other Proprietary	2022-02-09		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	298885	Principal	ancestor	Aileron and Foundation Medicine to demonstrate the rarity of longitudinal changes in p53 mutation status in cancer patients	Aileron Therapeutics Inc	1031301	Active	Technology - Other Proprietary	2021-06-30		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	284257	Principal	ancestor	Foundation Medicine to develop FoundationOne CDx and FoundationOne Liquid CDx test for Takeda’s late-stage lung cancer portfolio in the US	Takeda Pharmaceutical Co Ltd	20300	Active	Technology - Other Proprietary	2020-09-18		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	277148	Principal	ancestor	TargetCancer Foundation and Foundation Medicine to study TCF-001 (genomic testing) in rare cancer patients	TargetCancer Foundation	1143955	Active	Technology - Other Proprietary	2020-09-30		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	256202	Principal	ancestor	Bayer and Foundation Medicine to develop and commercialize NGS-based companion diagnostics for cancer worldwide 	Bayer AG	14455	Active	Technology - Other Proprietary	2019-05-29		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	253268	Principal	ancestor	Foundation Medicine to provide comprehensive genomic profiling tests to US Department of Veterans Affairs against cancer  	US Department of Veterans Affairs	26104	Active	Technology - Other Proprietary	2019-02-05		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	252259	Principal	ancestor	Foundation Medicine and QED Therapeutics to develop companion diagnostics for Infigratinib    	QED Therapeutics	1159845	Active	Technology - Other Proprietary	2018-12-10		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	328009	Partner	ancestor	Foundation Medicine and Addario Lung Cancer Medical Institute to conduct a study to understand treatment resistance in patients with lung cancer and other cancer types	Addario Lung Cancer Medical Institute	1132808	Active	Technology - Other Proprietary	2022-11-30		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	317032	Partner	ancestor	University of Minnesota and Foundation Medicine to develop Clinicogenomic Database & FoundationCore to detect cancer	University of Minnesota	20626	Active	Technology - Other Proprietary	2022-04-05		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	317031	Partner	ancestor	GRCC to conduct study on Foundation Medicine's FoundationOne Liquid CDx for solid tumors	Gustave Roussy, Cancer Campus	1169350	Active	Technology - Other Proprietary	2022-04-05		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	285471	Partner	ancestor	InformedDNA and Foundation Medicine physicians to increase access to genetic counseling for advanced cancer patients	InformedDNA	1097873	Active	Technology - Other Proprietary	2021-03-09		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	279689	Partner	ancestor	Foundation Medicine to use TwinStrand's two foundational patent families including Duplex sequencing technology to advance cancer care worldwide	Twinstrand Biosciences Inc	1149416	Active	Patent - Non-Exclusive Rights	2020-11-18		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	266989	Partner	ancestor	NCC to use Foundation Medicine's FoundationOne Liquid for cancer genomic screening	National Cancer Center of Japan	25425	Active	Technology - Other Proprietary	2020-02-13		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	261444	Partner	ancestor	Foundation to support IDEAYA's phase I/II clinical trial of IDE-196 against MUM by enabling the FoundationOne CDx genomic approach	IDEAYA Biosciences Inc	1123262	Active	Drug - Early Research/Development	2019-10-08		Payment Unspecified	0.0	Unknown	0.0
1056444	Foundation Medicine	260727	Partner	ancestor	Natera and Foundation Medicine to develop ctDNA monitoring assays	Natera Inc	1032803	Active	Technology - Other Proprietary	2019-09-24		Payment Unspecified	0.0	Unknown	0.0
1189253	Frontier Medicines	280410	Principal	ancestor	Frontier Medicines and AbbVie to discover, develop and commercialize small molecule therapeutics against cancer and immunological diseases worldwide	AbbVie Inc	1072507	Active	Drug - Development/Commercialization License	2020-12-02		>	2110.0	Unknown	0.0
1115276	Gritstone Oncology	299334	Principal	ancestor	CEPI to award Gritstone bio funding to develop second-generation COVID-19 vaccine program against SARS-CoV-2 variants in South Africa	Coalition for Epidemic Preparedness Innovations	1161491	Active	Drug - Funding	2021-08-17		=	46.2	Unknown	0.0
1115276	Gritstone Oncology	285553	Principal	ancestor	BMGF to award Gritstone Oncology funding to support the preclinical development of vaccine against SARS-CoV-2	Bill & Melinda Gates Foundation	1032580	Active	Drug - Funding	2021-01-19		>	0.2	Unknown	0.0
1115276	Gritstone Oncology	283924	Principal	ancestor	Gilead and Gritstone to develop and commercialize HIV-specific therapeutic vaccine using prime-boost vaccine platform	Gilead Sciences Inc	16450	Active	Drug - Development/Commercialization License	2021-01-29		>	1570.0	Unknown	0.0
1115276	Gritstone Oncology	283792	Principal	ancestor	NIH to support the development of Gritstone Oncology's SARS-CoV-2 vaccine agaisnt COVID-19	National Institutes of Health	20518	Active	Drug - Funding	2021-02-01		Payment Unspecified	0.0	Unknown	0.0
1115276	Gritstone Oncology	249285	Principal	ancestor	bluebird and Gritstone to develop and commercialize novel cell therapies using EDGE technology against cancer  	bluebird bio Inc	16284	Active	Drug - Development/Commercialization License	2018-08-20		>	3190.0	Unknown	0.0
1115276	Gritstone Oncology	248490	Principal	ancestor	Gritstone to evaluate GRANITE-001 in combination with BMS' Opdivo and Yervoy against advanced solid tumor	Bristol-Myers Squibb Co	15065	Active	Drug - Early Research/Development	2018-07-19		Payment Unspecified	0.0	Unknown	0.0
1115276	Gritstone Oncology	332049	Partner	ancestor	NCI to conduct phase I study of Gritstone’s T cell therapy in combination with SLATE-KRAS against solid tumors	National Cancer Institute	20519	Active	Drug - Screening/Evaluation	2023-02-14		Payment Unspecified	0.0	Unknown	0.0
1115276	Gritstone Oncology	295668	Partner	ancestor	Gritstone to use Genevant's LNP technology to develop and commercialize SAM vaccine against COVID-19 infection	Genevant Sciences	1163285	Active	Technology - Delivery/Formulation	2020-10-20		>	530.0	Unknown	0.0
1115276	Gritstone Oncology	285552	Partner	ancestor	Gritstone Oncology and LJI to develop a vaccine against SARS-CoV-2	La Jolla Institute for Immunology	1198208	Active	Drug - Development/Commercialization License	2021-01-19		Payment Unspecified	0.0	Unknown	0.0
1115276	Gritstone Oncology	284038	Partner	ancestor	NIAID to conduct clinical trial on Gritstone Oncology's COVID-19 vaccine program 	National Institute of Allergy and Infectious Diseases	20520	Active	Drug - Early Research/Development	2021-01-19		Payment Unspecified	0.0	Unknown	0.0
1115276	Gritstone Oncology	266702	Partner	ancestor	Applied BioMath to provide model services to Gritstone's clinical candidate selection against solid tumors	Applied BioMath LLC	1123230	Active	Technology - Other Proprietary	2020-02-03		Payment Unspecified	0.0	Unknown	0.0
1115276	Gritstone Oncology	243483	Partner	ancestor	Gritstone Oncology to use Arbutus' LNP delivery technology to develop RNA-based neoantigen for cancer worldwide  	Arbutus Biopharma Corp	1032153	Active	Technology - Delivery/Formulation	2017-10-16		Payment Unspecified	0.0	Unknown	0.0
1115276	Gritstone Oncology	160296	Partner	ancestor	ImmuneDesign and Gritstone Oncology to develop neoantigen cancer immunotherapies      	Immune Design Corp	1040366	Active	Drug - Discovery/Design	2016-05-09		Payment Unspecified	0.0	Unknown	0.0
1115276	Gritstone Oncology	158104	Partner	ancestor	Gritstone to license MSK's IP and research data for development of novel tumor-specific neo-antigen (TSNA) based immunotherapies worldwide     	Memorial Sloan Kettering Cancer Center	22122	Active	Patent - Exclusive Rights	2016-01-12		Payment Unspecified	0.0	Unknown	0.0
1108263	Healx	288130	Principal	ancestor	FRAXA to award Healx funding to identify fragile X syndrome therapies by drug repurposing	The Fragile X Research Foundation	1042113	Active	Drug - Funding	2016-12-31		=	0.1355	Unknown	0.0
1108263	Healx	264324	Principal	ancestor	PHRF to use Healx' Healnet to identify treatment options for Pitt-Hopkins syndrome	Pitt Hopkins Research Foundation	1196408	Active	Drug - Early Research/Development	2019-12-09		Payment Unspecified	0.0	Unknown	0.0
1108263	Healx	264319	Principal	ancestor	Boehringer Ingelheim to use Healx's Healnet to identify rare neurological indications for BI's assets	Boehringer Ingelheim International GmbH	14881	Active	Drug - Early Research/Development	2019-12-09		Payment Unspecified	0.0	Unknown	0.0
1108263	Healx	235747	Principal	ancestor	ENEA to award Healx funding to identify a new treatment for neuroblastoma 	European Neuroblastoma Association	1140758	Active	Drug - Funding	2016-10-17		Payment Unspecified	0.0	Unknown	0.0
1108263	Healx	312682	Partner	ancestor	Healx to enter an option to develop and commercialize Ovid Therapeutics's gaboxadol in combination with HLX-0201 for Fragile X and other indications	Ovid Therapeutics Inc	1108158	Active	Drug - Development/Commercialization License	2022-02-08		Payment Unspecified	0.0	Unknown	0.0
1108263	Healx	273820	Partner	ancestor	Healx and Muscular Dystrophy to discover and develop therapies for FSHD	Muscular Dystrophy UK	1124361	Active	Drug - Early Research/Development	2020-07-15		Payment Unspecified	0.0	Unknown	0.0
1108263	Healx	269381	Partner	ancestor	Healx and CTF to discover and progress AI-derived therapies for neurofibromatosis 	Children's Tumor Foundation	1046201	Active	Drug - Discovery/Design	2020-04-15		Payment Unspecified	0.0	Unknown	0.0
1108263	Healx	261271	Partner	ancestor	Healx and ICR to develop novel treatments for DIPG using Healnet	Institute of Cancer Research UK	21072	Active	Drug - Early Research/Development	2019-10-03		Payment Unspecified	0.0	Unknown	0.0
1108263	Healx	253869	Partner	ancestor	Healx, Boston Childrens Hospital and Barth Syndrome Foundation to discover and develop therapeutics for the treatment of barth syndrome	Barth Syndrome Foundation	1087713	Active	Drug - Discovery/Design	2019-02-28		Payment Unspecified	0.0	Unknown	0.0
1108263	Healx	235745	Partner	ancestor	aPODD and Healx to identify new treatment against Medullobastoma	aPODD Foundation	1140756	Active	Drug - Early Research/Development	2016-02-08		Payment Unspecified	0.0	Unknown	0.0
1046215	Immuneering	272797	Principal	ancestor	Alleo labs and Astex to Identify therapeutic targets with Alleo's DCT for a undisclosed neurodegenerative disease	Astex Pharmaceuticals Inc	21885	Active	Drug - Discovery/Design	2020-06-25		Payment Unspecified	0.0	Unknown	0.0
1046215	Immuneering	251474	Principal	ancestor	Evotec and Immuneering to discover pluripotent stem cell-based treatments for rare hereditary metabolic diseases using AI technologies	Evotec SE	25829	Active	Drug - Discovery/Design	2018-11-21		Payment Unspecified	0.0	Unknown	0.0
1046215	Immuneering	247611	Principal	ancestor	DDF to award Immuneering funding for the development of novel drugs for Alzheimer’s disease using computational biology methods	The Dementia Discovery Fund	1130027	Active	Drug - Funding	2018-06-18		=	2.6	Unknown	0.0
1209718	ImmunoScape	285506	Principal	ancestor	Valo Therapeutics and ImmunoScape to identify immunogenic peptides for the development of a pan Coronavirus vaccine	Valo Therapeutics Ltd	1147303	Active	Drug - Development/Commercialization License	2021-03-09		Payment Unspecified	0.0	Unknown	0.0
1209718	ImmunoScape	315608	Partner	ancestor	ImmunoScape to use Pure MHC to develop TCR-T cells  by applying its Deep Immunomics platform for cancer indications	PureMHC LLC	1101959	Active	Drug - Early Research/Development	2022-02-16		Payment Unspecified	0.0	Unknown	0.0
1123826	Insilico Medicine	328685	Principal	ancestor	Insilico Medicine and Sanofi to develop drugs for six new targets	Sanofi SA	1009547	Active	Drug - Discovery/Design	2022-11-08		>~	2443.0	Unknown	0.0
1123826	Insilico Medicine	324411	Principal	ancestor	Insilico and EQRx to discover, develop and commercialize small molecules using Pharma.AI platform for multiple targets	EQRx Inc	1203707	Active	Drug - Development/Commercialization License	2022-03-24		Payment Unspecified	0.0	Unknown	0.0
1123826	Insilico Medicine	300515	Principal	ancestor	Insilico Medicine and 4B Technologies to advance development of small molecule therapies for neurodegenerative diseases	4B Technologies (Suzhou) Co Ltd	1236307	Active	Technology - Other Proprietary	2021-08-27		Payment Unspecified	0.0	Unknown	0.0
1123826	Insilico Medicine	298476	Principal	ancestor	Insilico Medicine to join Westlake Pharma to develop small-molecule drugs for COVID-19	Westlake Pharmaceutical (Hangzhou) Co Ltd	1266187	Active	Technology - Other Proprietary	2021-08-02		Payment Unspecified	0.0	Unknown	0.0
1123826	Insilico Medicine	269919	Principal	ancestor	Astellas to use Insilico's generative AI technology to accelerate the discovery of drug candidates for undisclosed targets	Astellas Pharma Inc	1013295	Active	Technology - Other Proprietary	2020-04-27		Payment Unspecified	0.0	Unknown	0.0
1123826	Insilico Medicine	269287	Principal	ancestor	Boehringer and Insilico to identifying therapeutic targets in various diseases using ML technology and pandomics discovery platform	Boehringer Ingelheim International GmbH	14881	Active	Drug - Discovery/Design	2020-04-14		Payment Unspecified	0.0	Unknown	0.0
1123826	Insilico Medicine	268354	Principal	ancestor	Beijing Tide Pharmaceutical and Insilico Medicine to use AI technology to expedite drug discovery 	Beijing Tide Pharmaceutical Co Ltd	1018445	Active	Technology - Other Proprietary	2020-03-16		Payment Unspecified	0.0	Unknown	0.0
1123826	Insilico Medicine	261813	Principal	ancestor	ChemDiv to use Insilico Medicine's AI techniques for product development	ChemDiv Inc	1012947	Active	Drug - Discovery/Design	2019-10-16		Payment Unspecified	0.0	Unknown	0.0
1123826	Insilico Medicine	261494	Principal	ancestor	Insilico Medicine and CTFH to develop therapeutics against triple-negative breast cancer using AI drug discovery platform 	Jiangsu Zhengda Fenghai Pharmaceutical Co Ltd	1053637	Active	Drug - Development/Commercialization License	2019-10-09		>	400.0	Unknown	0.0
1123826	Insilico Medicine	252725	Principal	ancestor	Elevian and Insilico Medicine to discover and develop oral small molecule GDF11 modulators against age-related diseases	Elevian Inc	1171132	Active	Drug - Discovery/Design	2019-01-09		Payment Unspecified	0.0	Unknown	0.0
1123826	Insilico Medicine	323560	Partner	ancestor	Insilico Medicine and WuXi STA to offer integrated CMC services	Shanghai Sta Pharmaceutical Product Co Ltd	1272681	Active	Drug - Development Services	2022-09-01		Payment Unspecified	0.0	Unknown	0.0
1123826	Insilico Medicine	266349	Partner	ancestor	Beiersdorf and Insilico Medicine to use artificial intelligence to discover bioactive ingredients for skin diseases	Beiersdorf AG	14609	Active	Drug - Discovery/Design	2020-01-08		Payment Unspecified	0.0	Unknown	0.0
1123826	Insilico Medicine	252647	Partner	ancestor	Tara Biosystems and Insilico Medicine to discover and develop therapies for cardiac disease	Tara Biosystems Inc	1122990	Active	Drug - Discovery/Design	2019-01-07		Payment Unspecified	0.0	Unknown	0.0
1123826	Insilico Medicine	248605	Partner	ancestor	Insilico Medicine and A2A to form a joint venture to develop small molecules for DMD and other rare orphan diseases	A2A Pharmaceuticals Inc	1142674	Active	Company - Joint Venture	2018-07-20		Unknown	0.0	Unknown	0.0
1123826	Insilico Medicine	241452	Partner	ancestor	Juvenescence and Insilico Medicine to form a joint venture, Juvenescence AI, to develop a pipeline of new compounds and  build AI-driven tools	Juvenescence Ltd	1151323	Active	Company - Joint Venture	2017-07-26		Unknown	0.0	Unknown	0.0
1184745	Insitro	315618	Principal	ancestor	insitro and Genomics England to combine machine learning with phenotypic and genetic database for cancer research	Genomics England Ltd	1107189	Active	Drug - Development Services	2022-03-09		Payment Unspecified	0.0	Unknown	0.0
1184745	Insitro	255116	Principal	ancestor	Gilead and insitro to discover and develop therapies using ISH platform for NASH	Gilead Sciences Inc	16450	Active	Drug - Discovery/Design	2019-04-16		>	2100.0	Unknown	0.0
1189003	Komodo Health	283528	Principal	ancestor	BHI to integrate its real-world patient data into Komodo Health’s Healthcare Map to offers a complete view of patient encounters with the US healthcare system	Blue Health Intelligence	1201171	Active	Technology - Other Proprietary	2021-01-26		Payment Unspecified	0.0	Unknown	0.0
1189003	Komodo Health	284002	Partner	ancestor	OptimizeRx and Komodo Health to expand life sciences support at point-of-care	OptimizeRx Corp	1194636	Active	Technology - Other Proprietary	2020-12-07		Payment Unspecified	0.0	Unknown	0.0
1145423	LabGenius	325166	Principal	ancestor	Innovate UK to award LabGenius funding to expand drug discovery platform, EVA to optimize antibody-based immune cell engager molecules	Innovate UK	1058047	Active	Drug - Funding	2022-10-07		~	55.19	Unknown	0.0
1145423	LabGenius	296502	Principal	ancestor	LabGenius and Ablynx to optimize therapeutic NANOBODY proteins through machine learning techniques	Ablynx NV	31338	Active	Technology - Other Proprietary	2021-07-15		Payment Unspecified	0.0	Unknown	0.0
1145423	LabGenius	254212	Principal	ancestor	Tillotts and LabGenius to identify and develop new drug candidates for the treatment of inflammatory bowel diseases	Tillotts Pharma AG	22956	Active	Drug - Discovery/Design	2019-03-14		Payment Unspecified	0.0	Unknown	0.0
1106466	Lantern Pharma	161814	Principal	ancestor	Lantern to evauate BioNumerik's Tavocept using 5-M theranostic platform for therapeutic indications        	BioNumerik Pharmaceuticals Inc	14778	Active	Drug - Screening/Evaluation	2016-08-05		Payment Unspecified	0.0	Unknown	0.0
1106466	Lantern Pharma	154807	Principal	ancestor	Oncology Venture to develop Lantern Pharma's irofulven for metastatic castration resistant prostate cancer worldwide	Oncology Venture ApS	1095288	Active	Drug - Development/Commercialization License	2015-05-29		Payment Unspecified	0.0	Unknown	0.0
1106466	Lantern Pharma	153365	Principal	ancestor	MLSC to award Lantern Pharma to clinically advance irofulven against mCRPC      	Massachusetts Life Sciences Center	1044425	Active	Drug - Funding	2015-03-04		~	0.8	Unknown	0.0
1106466	Lantern Pharma	334228	Partner	ancestor	Lantern Pharma to leverage AI insights to advance TTC Oncology's drug candidate for recurrent ER+ breast cancer patients	TTC Oncology	1150319	Active	Drug - Early Research/Development	2023-02-27		Payment Unspecified	0.0	Unknown	0.0
1106466	Lantern Pharma	285862	Partner	ancestor	AF Chemicals to grant LP-184 related patents to Lantern	Af Chemicals Llc	1115021	Active	Patent - Exclusive Rights	2021-03-17		Payment Unspecified	0.0	Unknown	0.0
1106466	Lantern Pharma	282121	Partner	ancestor	Sidney Kimmel to develop Lantern's LP-184 in glioblastoma multiforme	Sidney Kimmel Comprehensive Cancer Center	1042135	Active	Drug - Early Research/Development	2020-12-17		Payment Unspecified	0.0	Unknown	0.0
1106466	Lantern Pharma	277540	Partner	ancestor	Lantern Pharma and Georgetown University to develop LP-184 for prostate and pancreatic cancers	Georgetown University	22821	Active	Drug - Early Research/Development	2020-10-05		Payment Unspecified	0.0	Unknown	0.0
1106466	Lantern Pharma	273969	Partner	ancestor	Patheon to manufacture cGMP material for Lantern Pharma's LP-300	Patheon Inc	1100578	Active	Drug - Manufacturing/Supply	2020-07-10		Payment Unspecified	0.0	Unknown	0.0
1106466	Lantern Pharma	262380	Partner	ancestor	Reprocell to provide preclinical screening and biomarker discovery services for Lantern Pharma's targeted oncology drugs portfolio 	ReproCELL Inc	1008185	Active	Drug - Development Services	2019-10-29		Payment Unspecified	0.0	Unknown	0.0
1106466	Lantern Pharma	236359	Partner	ancestor	Cancer Genetics to discovery biomarker, clinical trials and genomics projects for Lantern's Tavocept and LP-184 for NSCLC and multiple solid tumors    	Vyant Bio Inc	1047178	Active	Technology - Other Proprietary	2017-01-17		Payment Unspecified	0.0	Unknown	0.0
1106466	Lantern Pharma	155196	Partner	ancestor	Lantern Pharma to obtain rights for irofulven from Eisai	Eisai Co Ltd	15872	Active	Drug - Development/Commercialization License	2015-02-26		Payment Unspecified	0.0	Unknown	0.0
1187485	Modulus Discovery	324011	Partner	ancestor	Modulus Discovery to develop Hokkaido University's MOD-06051 against MPO-ANCA-associated vasculitis	Hokkaido Information University	1108254	Active	Drug - Early Research/Development	2022-09-19		Payment Unspecified	0.0	Unknown	0.0
1187485	Modulus Discovery	287587	Partner	ancestor	Nissan Chemical and Modulus Discovery to develop small molecule drug candidates for various indication	Nissan Chemical Corp	18563	Active	Drug - Early Research/Development	2021-04-21		Payment Unspecified	0.0	Unknown	0.0
1187485	Modulus Discovery	256366	Partner	ancestor	Modulus Discovery and University of Tokyo to evaluate structural analysis on drug target proteins	University of Tokyo	20686	Active	Technology - Other Proprietary	2018-09-04		Payment Unspecified	0.0	Unknown	0.0
1187485	Modulus Discovery	256361	Partner	ancestor	PeptiDream and Modulus Discovery to discover and develop small molecule clinical candidates for multiple indications	PeptiDream Inc	1061958	Active	Drug - Discovery/Design	2017-06-20		>	5.0	Unknown	0.0
1187485	Modulus Discovery	256240	Partner	ancestor	Modulus to use Astellas' drug discovery data for small molecule discovery	Astellas Pharma Inc	1013295	Active	Technology - Other Proprietary	2019-05-30		Payment Unspecified	0.0	Unknown	0.0
1238098	Neuron23	323702	Principal	ancestor	QIAGEN and Neuron23 to develop next-gen sequencing diagnostic for Parkinson’s disease drug	Qiagen NV	21996	Active	Drug - Discovery/Design	2022-09-14		Payment Unspecified	0.0	Unknown	0.0
1238098	Neuron23	290778	Partner	ancestor	Neuron23 to develop and commercialize Origenis' TYK2 inhibitor against MS, systemic inflammation and Neuritis	Origenis GmbH	1025348	Active	Drug - Development/Commercialization License	2020-12-18		Payment Unspecified	0.0	Unknown	0.0
